,brand_name,ticker_name
3842,Snap One Holdings Corpスナップ・ワン・ホールディングス,SNPO
3843,Synopsysシノプシス,SNPS
3844,Synaptogenix Incシネプトジェニックス インク,SNPX
3845,Sensei Biotherapeutics Incセンセイ バイオセラピューティクス,SNSE
3846,Senstar Technologiesセンスター テクノロジーズ,SNT
3847,Sentage Holdings Incセンテージ,SNTG
3848,Senti Biosciences Incサンティ バイオサイエンス,SNTI
3849,Synovus Financialシノーバス ファイナンシャル,SNV
3850,TD SYNNEX CorpTD シネックス,SNX
3851,Southernサザン,SO
3852,SoFi Technologies Inc Aソフィ テクノロジーズ A,SOFI
3853,Sonic Foundry Incソニック ファンドリー,SOFO
3854,Solaris Oilfield Infrastructure Inc Aソラリス オイルフィールド インフラストラクチャー A,SOI
3855,Electrameccanica Vehicles Corpエレクトラメカニカ ビークルズ,SOLO
3856,Sonoco Products Companyソノコ プロダクツ,SON
3857,Sonder Holdings Incソンダー ホールディングス,SOND
3858,Sonim Technologies Incソニム テクノロジーズ,SONM
3859,Sonosソノス,SONO
3860,Sonendo Incソネンド インク,SONX
3861,Society Pass Incソサエティー パス インク,SOPA
3862,Sophia Genetics SAソフィアジ ェネティクス,SOPH
3863,Sono-Tek Corporationソノ テック コーポレーション,SOTK
3864,Sovos Brands Incソヴォス ブランズ システムズ,SOVO
3865,SP Plus CorpSP プラス コーポレーション,SP
3866,Spectrum Brands Holdings Incスペクトラム ブランズ ホールディングス,SPB
3867,SuperCom Ltdスーパーコム,SPCB
3868,Virgin Galactic Holdings Incヴァージン ギャラクティック ホールディングス,SPCE
3869,South Plains Financial Incサウス プレイン フィナンシャル,SPFI
3870,S&P Globalエスアンドピー グローバル,SPGI
3871,Sphere Entertainment Corpスフィア エンターテイメント,SPHR
3872,SPI Energy Co Ltd SPI エナジー,SPI
3873,Spire Global Inc Aスパイアー グローバル A,SPIR
3874,Splunkスプランク,SPLK
3875,Sapiens International Corp NVサピエンス インターナショナル,SPNS
3876,SiriusPoint Ltdシリウスポイント,SPNT
3877,Spok Holdings Incスポック ホールディングス,SPOK
3878,Spotifyスポティファイ,SPOT
3879,Spirit AeroSystems Holdings Aスピリット エアロシステムズ ホールディング A,SPR
3880,Spruce Biosciences Incスプルース バイオサイエンシズ,SPRB
3881,SciSparc LtdSciSparc,SPRC
3882,Spero Therapeutics Incスペル セラピューティックス,SPRO
3883,ARS Pharmaceuticals IncARS　ファーマシューティカルズ,SPRY
3884,SPS Commerce Incエスピーエス コマース,SPSC
3885,Sprout Social Inc Aスプラウト ソーシャル A,SPT
3886,SpartanNash Coスパルタンナッシュ,SPTN
3887,Sportsman's Warehouse Holdings Incスポーツマンズ ウェアハウス ホールディングス,SPWH
3888,SunPowerサンパワー,SPWR
3889,SPX Technologies IncSPX テクノロジーズ,SPXC
3890,Block Incブロック インク,SQ
3891,Squarespace Incスクエアスペース,SQSP
3892,Spire Incスパイア,SR
3893,Sportradar Group AGスポートレーダーグループ,SRAD
3894,1st Source Corpファースト ソース,SRCE
3895,Stericycleステリサイクル,SRCL
3896,Surmodics Incサーモディクス,SRDX
3897,Sempra Energyセンプラ エナジー,SRE
3898,Stoneridge Incストーンリッジ,SRI
3899,Scully Royalty Ltdスカリーロイヤリティ,SRL
3900,Sarepta Therapeuticsサレプタ セラピューティックス,SRPT
3901,Scholar Rock Holdingスカラー ロック ホールディングス,SRRK
3902,StarTek Incスターテック,SRT
3903,Sensus Healthcare Incセンサス ヘルスケア,SRTS
3904,Surrozen Incスローゼン,SRZN
3905,South State Corporationサウス ステート コーポレーション,SSB
3906,Summit State Bankサミット・ステート・バンク,SSBI
3907,Southern States Bancshares Incサザン ステーツ バンクシェアーズ,SSBK
3908,Simpson Manufacturing Co Incシンプソン マニュファクチャリング,SSD
3909,STRATA Skin Sciences IncSTRATA スキン サイエンシズ,SSKN
3910,SS&C Technologies Holdings IncSS&Cテクノロジーズ ホールディングス,SSNC
3911,SilverSun Technologies Incシルバーサン テクノロジーズ,SSNT
3912,The EW Scripps Company Aイー ダブリュー スクリップス A,SSP
3913,SSR Mining IncSSRマイニング,SSRM
3914,System1 Incシステムワン インク,SST
3915,SoundThinking Incサウンドシンキング,SSTI
3916,Shutterstock Incシャッターストック,SSTK
3917,SunLink Health Systems Incサンリンク ヘルス システムズ,SSY
3918,Stratasysストラタシス,SSYS
3919,Sensata Technologies Holding PLCセンサータ テクノロジーズ ホールディング,ST
3920,Staar Surgical Coスターサージカル,STAA
3921,Staffing 360 Solutions  Incスタッフィング　360　ソリューションズ,STAF
3922,S&T Bancorp Incエス アンド ティー バンコープ,STBA
3923,Stewart Information Services Corpスチュワート インフォメーション サービシズ,STC
3924,Steel Connect Incスチールコネクト,STCN
3925,STERIS PLCステリス,STE
3926,Stellar Bancorp Incステラ バンコープ,STEL
3927,Stem Incステム,STEM
3928,StepStone Group Inc Aステップストーン　グループ A,STEP
3929,Sterling Check Corpスターリング チェック コーポ,STER
3930,Stagwell Incスタッグウェル,STGW
3931,Neuroneticsニューロネティクス,STIM
3932,Semantix Inc Aセマンティック A,STIX
3933,Steakholder Foods Ltd ADRステーキホルダー フーズ ADR,STKH
3934,SunOpta Incサンオプタ インク,STKL
3935,The ONE Group Hospitality Incワン・グループ・ホスピタリティ,STKS
3936,Stellantis NVステランティス,STLA
3937,Steel Dynamicsスチール ダイナミクス,STLD
3938,ST Microelectronics NV-NY SHSＳＴマイクロエレクトロニクス,STM
3939,Stantec Incスタンテック インク,STN
3940,Stoneco Ltd Aストーン A,STNE
3941,Scorpio Tankers Incスコーピオ・タンカーズ,STNG
3942,Stoke Therapeutics Incストーク セラピューティクス,STOK
3943,Sitio Royalties Corp Aシティオ ロイヤルティーズ A,STR
3944,Strategic Education Incストラテジック エデュケーション,STRA
3945,Sarcos Technology and Robotics Corporaサーコンズ テクノロジー ロボティクス,STRC
3946,Sterling Infrastructure Incスターリング インフラストラクチャー,STRL
3947,Streamline Health Solutions Incストリームライン ヘルス,STRM
3948,Sutro Biopharma Incストゥロ バイオファーマ,STRO
3949,Star Equity Holdings Incスター エクイティ ホールディングス,STRR
3950,Stratus Properties Incストラタス プロパティーズ,STRS
3951,Strattec Security Corpストラテック セキュリティ,STRT
3952,State Streetステート ストリート,STT
3953,Shattuck Labs Incシャタック ラボズ,STTK
3954,Seagate Technologyシーゲイト テクノロジー,STX
3955,Stereotaxis Incステレオタクシス,STXS
3956,Constellation Brands Aコンステレーション ブランズ A,STZ
3957,Suncor Energyサンコア エナジー,SU
3958,ShoulderUp Technology Acquisition Corp Aショルダーアップ テクノロジー アクイジ A,SUAC
3959,Summit Materials Inc Aサミット マテリアルズ A,SUM
3960,Superior Industries International Incスーペリア インダストリーズ インターナショナル,SUP
3961,Supernus Pharmaceuticals Incスーパーナス ファーマシューティカルズ,SUPN
3962,SurgePays Incサージペイズ インク,SURG
3963,Save Foods Incセーブ フーズ インク,SVFD
3964,Savara Incサバラ,SVRA
3965,Servotronics Incセヴォトロニクス インク,SVT
3966,Software Acquisition Group Inc3 Aソフトウェア アクイジション グループ3 A,SWAG
3967,Shockwave Medical Incショックウェーブ メディカル,SWAV
3968,Smith & Wesson Brands Incスミス&ウェッソン ブランズ,SWBI
3969,SolarWinds Corpソーラーウィンズ,SWI
3970,Latham Group  Incレイサム　グループ,SWIM
3971,Stanley Black & Deckerスタンレー ブラック アンド デッカー,SWK
3972,SWK Holdings CorporationＳＷＫホールディングス,SWKH
3973,Skyworks Solutionsスカイワークス ソリューションズ,SWKS
3974,Southwestern Energyサウスウエスタン エナジー,SWN
3975,Clean Energy Special Situations Corpクリーン エナジー スペシャル シチュエーションズ,SWSS
3976,SpringWorks Therapeutics Incスプリングワークス セラピューティクス,SWTX
3977,Swvl Holdings Corp Aスウィブル ホールディングス A,SWVL
3978,Southwest Gas Holdings Incサウスウェスト ガス ホールディングス,SWX
3979,SunCoke Energy Incサンコーク エナジー,SXC
3980,Standex International Corpスタンデックス インターナショナル,SXI
3981,Sensient Technologiesセンシエント テクノロジーズ,SXT
3982,Stock Yards Bancorp Incストック ヤーズ バンコープ,SYBT
3983,Synlogic Incシンロジック,SYBX
3984,Synchrony Financialシンクロニー ファイナンシャル,SYF
3985,Strykerストライカー,SYK
3986,Symbotic Incシンボティック,SYM
3987,Synapticsシナプティクス,SYNA
3988,Sypris Solutions Incシプリス ソリューション,SYPR
3989,Syros Pharmaceuticals Incサイロス ファーマシューティカルズ,SYRS
3990,SYLA Technologies Co Ltd-ADRシーラテクノロジーズ,SYT
3991,Siyata Mobile Incシヤタ モバイル インク,SYTA
3992,Syscoシスコ,SYY
3993,Sizzle Acquisition Corpシズル アクイジション,SZZL
3994,AT&TAT&T,T
3995,TransAlta Corporationトランスアルタ コーポレーション,TAC
3996,TransAct Technologies Incトランスアクト テクノロジーズ,TACT
3997,Taitron Components Incorporated Aテイトロン コンポーネント A,TAIT
3998,Talkspace Incトークスペース,TALK
3999,Talos Energy Incタロス エナジー,TALO
4000,Tantech Holdings Ltdタンテック ホールディングス,TANH
4001,Taoping Incタオピン,TAOP
4002,Molson Coors Beverage Bモルソン クアーズ ビバレッジ B,TAP
4003,Protara Therapeutics Incプロタラ セラピューティクス,TARA
4004,Taro Pharmaceutical Industries Ltdタロ ファーマシューティカル インダストリーズ,TARO
4005,Tarsus Pharmaceuticals  Incタルサス　ファーマシューティカルズ,TARS
4006,TaskUS Inc Aタスクアス A,TASK
4007,Carrols Restaurant Group Incキャロルズ レストラン グループ,TAST
4008,TAT Technologies LtdTAT テクノロジーズ,TATT
4009,Taylor Devices Incテイラー デバイシズ,TAYD
4010,The Bancorp Incザ バンコープ,TBBK
4011,Thunder Bridge Capital Partners3 Inc Aサンダー ブリッジ キャピタル パートナ3 A,TBCP
4012,TrueBlue Incトゥルーブルー,TBI
4013,Translate Bio Incトランスレート バイオ,TBIO
4014,Taboola.com Ltdタブーラ コム,TBLA
4015,Toughbuilt Industries Incタフビルト テクノロジーズ,TBLT
4016,Territorial Bancorp Incテリトリアル バンコープ,TBNK
4017,Theravance Biopharma Incセラバンス バイオファーマ,TBPH
4018,TC Bancshares IncTC バンクシェアーズ,TCBC
4019,Texas Capital Bancsharesテキサス キャピタル バンクシェアーズ,TCBI
4020,TriCo Bancsharesトライコー バンクシェアーズ,TCBK
4021,Texas Community Bancshares Incテキサス コミュニティ バンクシェアーズ,TCBS
4022,Third Coast Bancshares Incサード コースト バンクシェアーズ,TCBX
4023,Transcontinental Realty Investors Incトランスコンチネンタル リアルティ インベスターズ,TCI
4024,Tactile Systems Technology Incタクタイル システムズ テクノロジー,TCMD
4025,Zalatoris Acquisition Corp Aザラトリス アクイジション コーポ A,TCOA
4026,Tracon Pharmaceuticals Incトラコン ファーマシューティカルズ,TCON
4027,Alaunos Therapeutics Incアラウナス セラピューティクス インク,TCRT
4028,TScan Therapeutics IncTスキャン セラピューティクス,TCRX
4029,The Container Store Group Incザ コンテナ ストア グループ,TCS
4030,Tucows Inc Aトゥカウズ A,TCX
4031,Toronto-Dominion Bankトロント ドミニオン バンク,TD
4032,Teradataテラデータ,TDC
4033,TransDigm Groupトランスダイム グループ,TDG
4034,Teladoc Healthテラドック ヘルス,TDOC
4035,Telephone and Data Systemsテレフォン & データ システムズ,TDS
4036,ThredUp Inc Aスレッドアップ　インク A,TDUP
4037,Tidewaterタイドウォーター,TDW
4038,Teledyne Technologiesテレダイン テクノロジーズ,TDY
4039,Atlassianアトラシアン,TEAM
4040,Bio Techne Corpバイオテクネ,TECH
4041,Teck Resources Bテック リソーシズ B,TECK
4042,TE ConnectivityTE コネクティビティ,TEL
4043,Tela Bio Incテラ バイオ,TELA
4044,Tellurian Incテルリアン,TELL
4045,Tenable Holdingsテナブル ホールディングス,TENB
4046,Tenax Therapeutics Incテナックス セラピューティクス,TENX
4047,Teradyneテラダイン,TER
4048,Terns Pharmaceuticals Incターンズ ファーマシューティカルズ,TERN
4049,Technology & Telecommunication Acquisiテクノロジー アンド テレコミュニケーシ,TETE
4050,Terexテレックス,TEX
4051,Truist Financialトゥルイスト　ファイナンシャル,TFC
4052,TFF Pharmaceuticals IncTFFファーマシューティカルズ,TFFP
4053,Triumph Financial Incトライアンフ フィナンシャル,TFIN
4054,TFS Financial CorporationTFSファイナンシャル,TFSL
4055,Teleflex Incorporatedテレフレックス,TFX
4056,Tredegar Corpトレデガー,TG
4057,Target Global Acquisition1 Corp Aターゲット グローバル アクイジション1 A,TGAA
4058,Transphorm Incトランスフォーム インク,TGAN
4059,Taseko Mines Limitedタセコ マインズ,TGB
4060,Textainer Group Holdings Limitedテクステイナー グループ ホールディングス,TGH
4061,Triumph Group Incトライアンフ グループ,TGI
4062,Tecnoglass Incテクノグラス,TGLS
4063,TEGNAテグナ,TGNA
4064,Targetターゲット,TGT
4065,TG TherapeuticsTG セラピューティクス,TGTX
4066,TG Venture Acquisition CorpTG ベンチャー アクイジション,TGVC
4067,Target Hospitality Corpターゲット ホスピタリティ,TH
4068,Tharimmune Incタリムン,THAR
4069,Tenet Healthcareテネット ヘルスケア,THC
4070,TH International LtdTH インターナショナル,THCH
4071,First Financial Corporationファースト フィナンシャル,THFF
4072,Hanover Insurance Group Incハノバー インシュアランス グループ,THG
4073,International Tower Hill Mines Ltdインターナショナル タワー ヒル マイン,THM
